t,trust,state,hpl_op,hpl_dalc,est_x,est_y,est_z,gt_x,gt_y,gt_z,herr
89.556000,0.0022,INERTIAL,4.6461,12.7886,1.3731,-94.5452,1.2977,94.4051,0.5033,0.7104,nan
89.560000,0.0022,INERTIAL,4.6461,12.7886,1.3727,-94.5508,1.2973,94.4326,0.5005,0.7083,nan
89.568000,0.0022,INERTIAL,4.6461,12.7886,1.3717,-94.5618,1.2965,94.4326,0.5005,0.7083,nan
89.572000,0.0022,INERTIAL,4.6461,12.7886,1.3712,-94.5673,1.2961,94.4326,0.5005,0.7083,nan
89.576000,0.0022,INERTIAL,4.6461,12.7886,1.3707,-94.5728,1.2957,94.4326,0.5005,0.7083,nan
89.580000,0.0022,INERTIAL,4.6461,12.7886,1.3702,-94.5783,1.2953,94.4602,0.4977,0.7061,nan
89.588000,0.0022,INERTIAL,4.6461,12.7886,1.3668,-94.5897,1.2949,94.4602,0.4977,0.7061,nan
89.592000,0.0022,INERTIAL,4.6461,12.7886,1.3663,-94.5953,1.2945,94.4602,0.4977,0.7061,nan
89.596000,0.0072,INERTIAL,4.6496,12.7983,1.3658,-94.6008,1.2941,94.4602,0.4977,0.7061,nan
89.600000,0.0072,INERTIAL,4.6496,12.7983,1.3653,-94.6063,1.2938,94.4877,0.4948,0.7040,nan
89.608000,0.0072,INERTIAL,4.6496,12.7983,1.3643,-94.6173,1.2930,94.4877,0.4948,0.7040,nan
89.612000,0.0072,INERTIAL,4.6496,12.7983,1.3638,-94.6228,1.2926,94.4877,0.4948,0.7040,nan
89.616000,0.0072,INERTIAL,4.6496,12.7983,1.3633,-94.6284,1.2922,94.4877,0.4948,0.7040,nan
89.620000,0.0072,INERTIAL,4.6496,12.7983,1.3628,-94.6339,1.2918,94.5153,0.4919,0.7019,nan
89.628000,0.0072,INERTIAL,4.6496,12.7983,1.3618,-94.6449,1.2911,94.5153,0.4919,0.7019,nan
89.632000,0.0072,INERTIAL,4.6496,12.7983,1.3613,-94.6504,1.2907,94.5153,0.4919,0.7019,nan
89.636000,0.0072,INERTIAL,4.6496,12.7983,1.3608,-94.6560,1.2903,94.5153,0.4919,0.7019,nan
89.640000,0.0072,INERTIAL,4.6496,12.7983,1.3603,-94.6615,1.2900,94.5428,0.4889,0.6999,nan
89.648000,0.0072,INERTIAL,4.6529,12.8073,1.3592,-94.6725,1.2892,94.5428,0.4889,0.6999,nan
89.652000,0.0072,INERTIAL,4.6529,12.8073,1.3587,-94.6780,1.2888,94.5428,0.4889,0.6999,nan
89.656000,0.0072,INERTIAL,4.6529,12.8073,1.3571,-94.6840,1.2889,94.5428,0.4889,0.6999,nan
89.660000,0.0072,INERTIAL,4.6529,12.8073,1.3566,-94.6895,1.2885,94.5704,0.4858,0.6978,nan
89.668000,0.0072,INERTIAL,4.6529,12.8073,1.3556,-94.7006,1.2878,94.5704,0.4858,0.6978,nan
89.672000,0.0072,INERTIAL,4.6529,12.8073,1.3550,-94.7061,1.2874,94.5704,0.4858,0.6978,nan
89.676000,0.0072,INERTIAL,4.6529,12.8073,1.3545,-94.7116,1.2871,94.5704,0.4858,0.6978,nan
89.680000,0.0072,INERTIAL,4.6529,12.8073,1.3540,-94.7171,1.2867,94.5979,0.4828,0.6958,nan
89.688000,0.0072,INERTIAL,4.6529,12.8073,1.3529,-94.7282,1.2860,94.5979,0.4828,0.6958,nan
89.692000,0.0072,INERTIAL,4.6529,12.8073,1.3524,-94.7337,1.2856,94.5979,0.4828,0.6958,nan
89.696000,0.0022,INERTIAL,4.6565,12.8171,1.3518,-94.7395,1.2858,94.5979,0.4828,0.6958,nan
89.700000,0.0022,INERTIAL,4.6565,12.8171,1.3513,-94.7451,1.2855,94.6255,0.4796,0.6938,nan
89.708000,0.0022,INERTIAL,4.6565,12.8171,1.3502,-94.7561,1.2847,94.6255,0.4796,0.6938,nan
89.712000,0.0022,INERTIAL,4.6565,12.8171,1.3496,-94.7616,1.2844,94.6255,0.4796,0.6938,nan
89.716000,0.0022,INERTIAL,4.6565,12.8171,1.3491,-94.7671,1.2840,94.6255,0.4796,0.6938,nan
89.720000,0.0022,INERTIAL,4.6565,12.8171,1.3485,-94.7727,1.2837,94.6530,0.4765,0.6918,nan
89.728000,0.0022,INERTIAL,4.6565,12.8171,1.3474,-94.7837,1.2829,94.6530,0.4765,0.6918,nan
89.732000,0.0022,INERTIAL,4.6565,12.8171,1.3468,-94.7892,1.2826,94.6530,0.4765,0.6918,nan
89.736000,0.0022,INERTIAL,4.6565,12.8171,1.3463,-94.7947,1.2822,94.6530,0.4765,0.6918,nan
89.740000,0.0022,INERTIAL,4.6565,12.8171,1.3457,-94.8003,1.2819,94.6806,0.4732,0.6899,nan
89.748000,0.0272,INERTIAL,4.6597,12.8261,1.3448,-94.8117,1.2819,94.6806,0.4732,0.6899,nan
89.752000,0.0272,INERTIAL,4.6597,12.8261,1.3442,-94.8172,1.2816,94.6806,0.4732,0.6899,nan
89.756000,0.0272,INERTIAL,4.6597,12.8261,1.3437,-94.8227,1.2812,94.6806,0.4732,0.6899,nan
89.760000,0.0272,INERTIAL,4.6597,12.8261,1.3431,-94.8283,1.2809,94.7081,0.4700,0.6880,nan
89.768000,0.0272,INERTIAL,4.6597,12.8261,1.3419,-94.8393,1.2802,94.7081,0.4700,0.6880,nan
89.772000,0.0272,INERTIAL,4.6597,12.8261,1.3414,-94.8448,1.2798,94.7081,0.4700,0.6880,nan
89.776000,0.0272,INERTIAL,4.6597,12.8261,1.3408,-94.8504,1.2795,94.7081,0.4700,0.6880,nan
89.780000,0.0272,INERTIAL,4.6597,12.8261,1.3402,-94.8559,1.2791,94.7357,0.4666,0.6861,nan
89.788000,0.0272,INERTIAL,4.6597,12.8261,1.3390,-94.8669,1.2785,94.7357,0.4666,0.6861,nan
89.792000,0.0272,INERTIAL,4.6597,12.8261,1.3384,-94.8724,1.2781,94.7357,0.4666,0.6861,nan
89.796000,0.0022,INERTIAL,4.6633,12.8359,1.3378,-94.8780,1.2778,94.7357,0.4666,0.6861,nan
89.800000,0.0022,INERTIAL,4.6633,12.8359,1.3373,-94.8835,1.2775,94.7632,0.4633,0.6842,nan
89.808000,0.0022,INERTIAL,4.6633,12.8359,1.3361,-94.8945,1.2768,94.7632,0.4633,0.6842,nan
89.812000,0.0022,INERTIAL,4.6633,12.8359,1.3349,-94.8999,1.2769,94.7632,0.4633,0.6842,nan
89.816000,0.0022,INERTIAL,4.6633,12.8359,1.3343,-94.9054,1.2766,94.7632,0.4633,0.6842,nan
89.820000,0.0022,INERTIAL,4.6633,12.8359,1.3337,-94.9109,1.2763,94.7908,0.4599,0.6823,nan
89.828000,0.0022,INERTIAL,4.6633,12.8359,1.3325,-94.9220,1.2756,94.7908,0.4599,0.6823,nan
89.832000,0.0022,INERTIAL,4.6633,12.8359,1.3319,-94.9275,1.2753,94.7908,0.4599,0.6823,nan
89.836000,0.0022,INERTIAL,4.6633,12.8359,1.3309,-94.9331,1.2755,94.7908,0.4599,0.6823,nan
89.840000,0.0022,INERTIAL,4.6633,12.8359,1.3303,-94.9386,1.2752,94.8184,0.4564,0.6805,nan
89.848000,0.0122,INERTIAL,4.6665,12.8449,1.3291,-94.9496,1.2745,94.8184,0.4564,0.6805,nan
89.852000,0.0122,INERTIAL,4.6665,12.8449,1.3285,-94.9551,1.2742,94.8184,0.4564,0.6805,nan
89.856000,0.0122,INERTIAL,4.6665,12.8449,1.3278,-94.9607,1.2739,94.8184,0.4564,0.6805,nan
89.860000,0.0122,INERTIAL,4.6665,12.8449,1.3272,-94.9662,1.2736,94.8184,0.4564,0.6805,nan
89.868000,0.0122,INERTIAL,4.6665,12.8449,1.3260,-94.9772,1.2729,94.8459,0.4529,0.6787,nan
89.872000,0.0122,INERTIAL,4.6665,12.8449,1.3254,-94.9827,1.2726,94.8459,0.4529,0.6787,nan
89.876000,0.0122,INERTIAL,4.6665,12.8449,1.3247,-94.9883,1.2723,94.8459,0.4529,0.6787,nan
89.880000,0.0122,INERTIAL,4.6665,12.8449,1.3241,-94.9938,1.2720,94.8735,0.4494,0.6770,nan
89.888000,0.0122,INERTIAL,4.6665,12.8449,1.3228,-95.0048,1.2713,94.8735,0.4494,0.6770,nan
89.892000,0.0122,INERTIAL,4.6665,12.8449,1.3222,-95.0103,1.2710,94.8735,0.4494,0.6770,nan
89.896000,0.0072,INERTIAL,4.6701,12.8546,1.3216,-95.0159,1.2707,94.8735,0.4494,0.6770,nan
89.900000,0.0072,INERTIAL,4.6701,12.8546,1.3209,-95.0214,1.2704,94.9010,0.4458,0.6752,nan
89.908000,0.0072,INERTIAL,4.6701,12.8546,1.3196,-95.0324,1.2698,94.9010,0.4458,0.6752,nan
89.912000,0.0072,INERTIAL,4.6701,12.8546,1.3188,-95.0381,1.2696,94.9010,0.4458,0.6752,nan
89.916000,0.0072,INERTIAL,4.6701,12.8546,1.3172,-95.0437,1.2699,94.9010,0.4458,0.6752,nan
89.920000,0.0072,INERTIAL,4.6701,12.8546,1.3165,-95.0493,1.2696,94.9286,0.4422,0.6736,nan
89.928000,0.0072,INERTIAL,4.6701,12.8546,1.3152,-95.0603,1.2690,94.9286,0.4422,0.6736,nan
89.932000,0.0072,INERTIAL,4.6701,12.8546,1.3146,-95.0658,1.2687,94.9286,0.4422,0.6736,nan
89.936000,0.0072,INERTIAL,4.6701,12.8546,1.3139,-95.0713,1.2684,94.9286,0.4422,0.6736,nan
89.940000,0.0072,INERTIAL,4.6701,12.8546,1.3133,-95.0769,1.2681,94.9561,0.4385,0.6719,nan
89.948000,0.0072,INERTIAL,4.6734,12.8636,1.3104,-95.0884,1.2680,94.9561,0.4385,0.6719,nan
89.952000,0.0072,INERTIAL,4.6734,12.8636,1.3097,-95.0939,1.2677,94.9561,0.4385,0.6719,nan
89.956000,0.0072,INERTIAL,4.6734,12.8636,1.3090,-95.0994,1.2674,94.9561,0.4385,0.6719,nan
89.960000,0.0072,INERTIAL,4.6734,12.8636,1.3084,-95.1049,1.2671,94.9837,0.4348,0.6702,nan
89.968000,0.0072,INERTIAL,4.6734,12.8636,1.3070,-95.1160,1.2665,94.9837,0.4348,0.6702,nan
89.972000,0.0072,INERTIAL,4.6734,12.8636,1.3064,-95.1215,1.2662,94.9837,0.4348,0.6702,nan
89.976000,0.0072,INERTIAL,4.6734,12.8636,1.3057,-95.1270,1.2659,94.9837,0.4348,0.6702,nan
89.980000,0.0072,INERTIAL,4.6734,12.8636,1.3050,-95.1326,1.2657,95.0113,0.4310,0.6686,nan
89.988000,0.0072,INERTIAL,4.6734,12.8636,1.3037,-95.1436,1.2651,95.0113,0.4310,0.6686,nan
89.992000,0.0072,INERTIAL,4.6734,12.8636,1.3030,-95.1491,1.2649,95.0113,0.4310,0.6686,nan
89.996000,0.0022,INERTIAL,4.6769,12.8734,1.3002,-95.1550,1.2652,95.0113,0.4310,0.6686,nan
90.000000,0.0022,INERTIAL,4.6769,12.8734,1.2995,-95.1605,1.2649,95.0388,0.4272,0.6671,nan
90.008000,0.0022,INERTIAL,4.6769,12.8734,1.2982,-95.1716,1.2643,95.0388,0.4272,0.6671,nan
90.012000,0.0022,INERTIAL,4.6769,12.8734,1.2975,-95.1771,1.2641,95.0388,0.4272,0.6671,nan
90.016000,0.0022,INERTIAL,4.6769,12.8734,1.2968,-95.1826,1.2638,95.0388,0.4272,0.6671,nan
90.020000,0.0022,INERTIAL,4.6769,12.8734,1.2961,-95.1881,1.2635,95.0664,0.4234,0.6655,nan
90.028000,0.0022,INERTIAL,4.6769,12.8734,1.2947,-95.1992,1.2630,95.0664,0.4234,0.6655,nan
90.032000,0.0022,INERTIAL,4.6769,12.8734,1.2940,-95.2047,1.2627,95.0664,0.4234,0.6655,nan
90.036000,0.0022,INERTIAL,4.6769,12.8734,1.2933,-95.2102,1.2625,95.0664,0.4234,0.6655,nan
90.040000,0.0022,INERTIAL,4.6769,12.8734,1.2926,-95.2158,1.2622,95.0939,0.4195,0.6640,nan
90.048000,0.0122,INERTIAL,4.6802,12.8824,1.2912,-95.2268,1.2617,95.0939,0.4195,0.6640,nan
90.052000,0.0122,INERTIAL,4.6802,12.8824,1.2905,-95.2323,1.2614,95.0939,0.4195,0.6640,nan
90.056000,0.0122,INERTIAL,4.6802,12.8824,1.2875,-95.2382,1.2618,95.0939,0.4195,0.6640,nan
90.060000,0.0122,INERTIAL,4.6802,12.8824,1.2868,-95.2437,1.2615,95.1215,0.4156,0.6626,nan
90.068000,0.0122,INERTIAL,4.6802,12.8824,1.2854,-95.2548,1.2610,95.1215,0.4156,0.6626,nan
90.072000,0.0122,INERTIAL,4.6802,12.8824,1.2847,-95.2603,1.2608,95.1215,0.4156,0.6626,nan
90.076000,0.0122,INERTIAL,4.6802,12.8824,1.2840,-95.2658,1.2605,95.1215,0.4156,0.6626,nan
90.080000,0.0122,INERTIAL,4.6802,12.8824,1.2833,-95.2714,1.2603,95.1491,0.4116,0.6611,nan
90.088000,0.0122,INERTIAL,4.6802,12.8824,1.2818,-95.2824,1.2598,95.1491,0.4116,0.6611,nan
90.092000,0.0122,INERTIAL,4.6802,12.8824,1.2811,-95.2879,1.2595,95.1491,0.4116,0.6611,nan
90.096000,0.0022,INERTIAL,4.6837,12.8921,1.2814,-95.2937,1.2592,95.1491,0.4116,0.6611,nan
90.100000,0.0022,INERTIAL,4.6837,12.8921,1.2782,-95.2994,1.2595,95.1491,0.4116,0.6611,nan
90.108000,0.0022,INERTIAL,4.6837,12.8921,1.2768,-95.3105,1.2591,95.1766,0.4076,0.6597,nan
90.112000,0.0022,INERTIAL,4.6837,12.8921,1.2761,-95.3160,1.2588,95.1766,0.4076,0.6597,nan
90.116000,0.0022,INERTIAL,4.6837,12.8921,1.2753,-95.3215,1.2586,95.1766,0.4076,0.6597,nan
90.120000,0.0022,INERTIAL,4.6837,12.8921,1.2746,-95.3270,1.2584,95.2042,0.4035,0.6584,nan
90.128000,0.0022,INERTIAL,4.6837,12.8921,1.2731,-95.3381,1.2579,95.2042,0.4035,0.6584,nan
90.132000,0.0022,INERTIAL,4.6837,12.8921,1.2724,-95.3436,1.2577,95.2042,0.4035,0.6584,nan
90.136000,0.0022,INERTIAL,4.6837,12.8921,1.2717,-95.3492,1.2574,95.2042,0.4035,0.6584,nan
90.140000,0.0022,INERTIAL,4.6837,12.8921,1.2709,-95.3547,1.2572,95.2318,0.3995,0.6570,nan
90.148000,0.0572,INERTIAL,4.6870,12.9011,1.2694,-95.3657,1.2568,95.2318,0.3995,0.6570,nan
90.152000,0.0572,INERTIAL,4.6870,12.9011,1.2688,-95.3712,1.2566,95.2318,0.3995,0.6570,nan
90.156000,0.0572,INERTIAL,4.6870,12.9011,1.2654,-95.3771,1.2570,95.2318,0.3995,0.6570,nan
90.160000,0.0572,INERTIAL,4.6870,12.9011,1.2647,-95.3826,1.2568,95.2593,0.3953,0.6557,nan
90.168000,0.0572,INERTIAL,4.6870,12.9011,1.2632,-95.3936,1.2563,95.2593,0.3953,0.6557,nan
90.172000,0.0572,INERTIAL,4.6870,12.9011,1.2624,-95.3992,1.2561,95.2593,0.3953,0.6557,nan
90.176000,0.0572,INERTIAL,4.6870,12.9011,1.2617,-95.4047,1.2559,95.2593,0.3953,0.6557,nan
90.180000,0.0572,INERTIAL,4.6870,12.9011,1.2609,-95.4102,1.2557,95.2869,0.3912,0.6545,nan
90.188000,0.0572,INERTIAL,4.6870,12.9011,1.2594,-95.4213,1.2553,95.2869,0.3912,0.6545,nan
90.192000,0.0572,INERTIAL,4.6870,12.9011,1.2586,-95.4268,1.2551,95.2869,0.3912,0.6545,nan
90.196000,0.0022,INERTIAL,4.6906,12.9110,1.2544,-95.4327,1.2555,95.2869,0.3912,0.6545,nan
90.200000,0.0022,INERTIAL,4.6906,12.9110,1.2536,-95.4382,1.2553,95.3145,0.3870,0.6533,nan
90.208000,0.0022,INERTIAL,4.6906,12.9110,1.2521,-95.4493,1.2549,95.3145,0.3870,0.6533,nan
90.212000,0.0022,INERTIAL,4.6906,12.9110,1.2513,-95.4548,1.2547,95.3145,0.3870,0.6533,nan
90.216000,0.0022,INERTIAL,4.6906,12.9110,1.2505,-95.4603,1.2545,95.3145,0.3870,0.6533,nan
90.220000,0.0022,INERTIAL,4.6906,12.9110,1.2498,-95.4659,1.2543,95.3420,0.3827,0.6521,nan
90.228000,0.0022,INERTIAL,4.6906,12.9110,1.2482,-95.4769,1.2539,95.3420,0.3827,0.6521,nan
90.232000,0.0022,INERTIAL,4.6906,12.9110,1.2474,-95.4824,1.2537,95.3420,0.3827,0.6521,nan
90.236000,0.0022,INERTIAL,4.6906,12.9110,1.2467,-95.4880,1.2535,95.3420,0.3827,0.6521,nan
90.240000,0.0022,INERTIAL,4.6906,12.9110,1.2459,-95.4935,1.2534,95.3696,0.3784,0.6509,nan
90.248000,0.0072,INERTIAL,4.6938,12.9200,1.2409,-95.5049,1.2536,95.3696,0.3784,0.6509,nan
90.252000,0.0072,INERTIAL,4.6938,12.9200,1.2402,-95.5104,1.2534,95.3696,0.3784,0.6509,nan
90.256000,0.0072,INERTIAL,4.6938,12.9200,1.2394,-95.5160,1.2533,95.3696,0.3784,0.6509,nan
90.260000,0.0072,INERTIAL,4.6938,12.9200,1.2386,-95.5215,1.2531,95.3972,0.3741,0.6498,nan
90.268000,0.0072,INERTIAL,4.6938,12.9200,1.2370,-95.5326,1.2527,95.3972,0.3741,0.6498,nan
90.272000,0.0072,INERTIAL,4.6938,12.9200,1.2362,-95.5381,1.2526,95.3972,0.3741,0.6498,nan
90.276000,0.0072,INERTIAL,4.6938,12.9200,1.2354,-95.5436,1.2524,95.3972,0.3741,0.6498,nan
90.280000,0.0072,INERTIAL,4.6938,12.9200,1.2346,-95.5491,1.2522,95.4247,0.3698,0.6488,nan
90.288000,0.0072,INERTIAL,4.6938,12.9200,1.2330,-95.5602,1.2519,95.4247,0.3698,0.6488,nan
90.292000,0.0072,INERTIAL,4.6938,12.9200,1.2322,-95.5657,1.2517,95.4247,0.3698,0.6488,nan
90.296000,0.0072,INERTIAL,4.6974,12.9297,1.2314,-95.5713,1.2515,95.4247,0.3698,0.6488,nan
90.300000,0.0072,INERTIAL,4.6974,12.9297,1.2306,-95.5768,1.2514,95.4523,0.3654,0.6477,nan
90.308000,0.0072,INERTIAL,4.6974,12.9297,1.2249,-95.5878,1.2516,95.4523,0.3654,0.6477,nan
90.312000,0.0072,INERTIAL,4.6974,12.9297,1.2241,-95.5934,1.2514,95.4523,0.3654,0.6477,nan
90.316000,0.0072,INERTIAL,4.6974,12.9297,1.2233,-95.5989,1.2513,95.4523,0.3654,0.6477,nan
90.320000,0.0072,INERTIAL,4.6974,12.9297,1.2225,-95.6044,1.2511,95.4799,0.3610,0.6467,nan
90.328000,0.0072,INERTIAL,4.6974,12.9297,1.2208,-95.6155,1.2508,95.4799,0.3610,0.6467,nan
90.332000,0.0072,INERTIAL,4.6974,12.9297,1.2200,-95.6210,1.2507,95.4799,0.3610,0.6467,nan
90.336000,0.0072,INERTIAL,4.6974,12.9297,1.2192,-95.6265,1.2505,95.4799,0.3610,0.6467,nan
90.340000,0.0072,INERTIAL,4.6974,12.9297,1.2184,-95.6321,1.2504,95.5075,0.3565,0.6458,nan
90.348000,0.0071,INERTIAL,4.7006,12.9387,1.2125,-95.6431,1.2506,95.5075,0.3565,0.6458,nan
90.352000,0.0071,INERTIAL,4.7006,12.9387,1.2117,-95.6487,1.2505,95.5075,0.3565,0.6458,nan
90.356000,0.0071,INERTIAL,4.7006,12.9387,1.2109,-95.6542,1.2503,95.5075,0.3565,0.6458,nan
90.360000,0.0071,INERTIAL,4.7006,12.9387,1.2101,-95.6597,1.2502,95.5075,0.3565,0.6458,nan
90.368000,0.0071,INERTIAL,4.7006,12.9387,1.2084,-95.6708,1.2499,95.5350,0.3520,0.6449,nan
90.372000,0.0071,INERTIAL,4.7006,12.9387,1.2076,-95.6763,1.2498,95.5350,0.3520,0.6449,nan
90.376000,0.0071,INERTIAL,4.7006,12.9387,1.2068,-95.6818,1.2497,95.5350,0.3520,0.6449,nan
90.380000,0.0071,INERTIAL,4.7006,12.9387,1.2059,-95.6874,1.2495,95.5626,0.3475,0.6440,nan
90.388000,0.0071,INERTIAL,4.7006,12.9387,1.2043,-95.6984,1.2493,95.5626,0.3475,0.6440,nan
90.392000,0.0071,INERTIAL,4.7006,12.9387,1.2034,-95.7040,1.2491,95.5626,0.3475,0.6440,nan
90.396000,0.0271,INERTIAL,4.7042,12.9485,1.2026,-95.7095,1.2490,95.5626,0.3475,0.6440,nan
90.400000,0.0271,INERTIAL,4.7042,12.9485,1.1975,-95.7150,1.2496,95.5902,0.3429,0.6432,nan
90.408000,0.0271,INERTIAL,4.7042,12.9485,1.1958,-95.7261,1.2493,95.5902,0.3429,0.6432,nan
90.412000,0.0271,INERTIAL,4.7042,12.9485,1.1949,-95.7316,1.2492,95.5902,0.3429,0.6432,nan
90.416000,0.0271,INERTIAL,4.7042,12.9485,1.1941,-95.7371,1.2491,95.5902,0.3429,0.6432,nan
90.420000,0.0271,INERTIAL,4.7042,12.9485,1.1933,-95.7427,1.2490,95.6178,0.3383,0.6424,nan
90.428000,0.0271,INERTIAL,4.7042,12.9485,1.1916,-95.7537,1.2488,95.6178,0.3383,0.6424,nan
90.432000,0.0271,INERTIAL,4.7042,12.9485,1.1907,-95.7593,1.2487,95.6178,0.3383,0.6424,nan
90.436000,0.0271,INERTIAL,4.7042,12.9485,1.1899,-95.7648,1.2486,95.6178,0.3383,0.6424,nan
90.440000,0.0271,INERTIAL,4.7042,12.9485,1.1890,-95.7703,1.2485,95.6453,0.3337,0.6417,nan
90.448000,0.0021,INERTIAL,4.7074,12.9574,1.1873,-95.7814,1.2483,95.6453,0.3337,0.6417,nan
90.452000,0.0021,INERTIAL,4.7074,12.9574,1.1865,-95.7869,1.2482,95.6453,0.3337,0.6417,nan
90.456000,0.0021,INERTIAL,4.7074,12.9574,1.1830,-95.7930,1.2486,95.6453,0.3337,0.6417,nan
90.460000,0.0021,INERTIAL,4.7074,12.9574,1.1821,-95.7985,1.2485,95.6729,0.3290,0.6410,nan
90.468000,0.0021,INERTIAL,4.7074,12.9574,1.1804,-95.8096,1.2483,95.6729,0.3290,0.6410,nan
90.472000,0.0021,INERTIAL,4.7074,12.9574,1.1795,-95.8151,1.2482,95.6729,0.3290,0.6410,nan
90.476000,0.0021,INERTIAL,4.7074,12.9574,1.1787,-95.8207,1.2481,95.6729,0.3290,0.6410,nan
90.480000,0.0021,INERTIAL,4.7074,12.9574,1.1778,-95.8262,1.2480,95.7005,0.3243,0.6403,nan
90.488000,0.0021,INERTIAL,4.7074,12.9574,1.1761,-95.8373,1.2478,95.7005,0.3243,0.6403,nan
90.492000,0.0021,INERTIAL,4.7074,12.9574,1.1752,-95.8428,1.2478,95.7005,0.3243,0.6403,nan
90.496000,0.0021,INERTIAL,4.7110,12.9672,1.1744,-95.8483,1.2477,95.7005,0.3243,0.6403,nan
90.500000,0.0021,INERTIAL,4.7110,12.9672,1.1735,-95.8539,1.2476,95.7281,0.3196,0.6397,nan
90.508000,0.0021,INERTIAL,4.7110,12.9672,1.1674,-95.8650,1.2481,95.7281,0.3196,0.6397,nan
90.512000,0.0021,INERTIAL,4.7110,12.9672,1.1666,-95.8705,1.2480,95.7281,0.3196,0.6397,nan
90.516000,0.0021,INERTIAL,4.7110,12.9672,1.1657,-95.8760,1.2479,95.7281,0.3196,0.6397,nan
90.520000,0.0021,INERTIAL,4.7110,12.9672,1.1648,-95.8816,1.2478,95.7281,0.3196,0.6397,nan
90.528000,0.0021,INERTIAL,4.7110,12.9672,1.1631,-95.8926,1.2477,95.7557,0.3149,0.6391,nan
90.532000,0.0021,INERTIAL,4.7110,12.9672,1.1622,-95.8982,1.2476,95.7557,0.3149,0.6391,nan
90.536000,0.0021,INERTIAL,4.7110,12.9672,1.1613,-95.9037,1.2476,95.7557,0.3149,0.6391,nan
90.540000,0.0021,INERTIAL,4.7110,12.9672,1.1604,-95.9092,1.2475,95.7557,0.3149,0.6391,nan
90.548000,0.0071,INERTIAL,4.7143,12.9762,1.1587,-95.9203,1.2474,95.7832,0.3101,0.6386,nan
90.552000,0.0071,INERTIAL,4.7143,12.9762,1.1578,-95.9258,1.2473,95.7832,0.3101,0.6386,nan
90.556000,0.0071,INERTIAL,4.7143,12.9762,1.1528,-95.9313,1.2478,95.7832,0.3101,0.6386,nan
90.560000,0.0071,INERTIAL,4.7143,12.9762,1.1519,-95.9369,1.2478,95.8108,0.3053,0.6381,nan
90.568000,0.0071,INERTIAL,4.7143,12.9762,1.1501,-95.9479,1.2477,95.8108,0.3053,0.6381,nan
90.572000,0.0071,INERTIAL,4.7143,12.9762,1.1492,-95.9535,1.2476,95.8108,0.3053,0.6381,nan
90.576000,0.0071,INERTIAL,4.7143,12.9762,1.1484,-95.9590,1.2476,95.8108,0.3053,0.6381,nan
90.580000,0.0071,INERTIAL,4.7143,12.9762,1.1475,-95.9645,1.2475,95.8384,0.3004,0.6376,nan
90.588000,0.0071,INERTIAL,4.7143,12.9762,1.1457,-95.9756,1.2475,95.8384,0.3004,0.6376,nan
90.592000,0.0071,INERTIAL,4.7143,12.9762,1.1448,-95.9811,1.2474,95.8384,0.3004,0.6376,nan
90.596000,0.0021,INERTIAL,4.7175,12.9852,1.1439,-95.9866,1.2474,95.8384,0.3004,0.6376,nan
90.600000,0.0021,INERTIAL,4.7175,12.9852,1.1430,-95.9922,1.2474,95.8660,0.2955,0.6372,nan
90.608000,0.0021,INERTIAL,4.7175,12.9852,1.1374,-96.0032,1.2479,95.8660,0.2955,0.6372,nan
90.612000,0.0021,INERTIAL,4.7175,12.9852,1.1365,-96.0088,1.2479,95.8660,0.2955,0.6372,nan
90.616000,0.0021,INERTIAL,4.7175,12.9852,1.1356,-96.0143,1.2479,95.8660,0.2955,0.6372,nan
90.620000,0.0021,INERTIAL,4.7175,12.9852,1.1346,-96.0198,1.2479,95.8936,0.2906,0.6368,nan
90.628000,0.0021,INERTIAL,4.7175,12.9852,1.1328,-96.0309,1.2478,95.8936,0.2906,0.6368,nan
90.632000,0.0021,INERTIAL,4.7175,12.9852,1.1319,-96.0364,1.2478,95.8936,0.2906,0.6368,nan
90.636000,0.0021,INERTIAL,4.7175,12.9852,1.1310,-96.0420,1.2478,95.8936,0.2906,0.6368,nan
90.640000,0.0021,INERTIAL,4.7175,12.9852,1.1301,-96.0475,1.2478,95.9212,0.2857,0.6365,nan
90.648000,0.0071,INERTIAL,4.7211,12.9949,1.1245,-96.0590,1.2483,95.9212,0.2857,0.6365,nan
90.652000,0.0071,INERTIAL,4.7211,12.9949,1.1236,-96.0646,1.2483,95.9212,0.2857,0.6365,nan
90.656000,0.0071,INERTIAL,4.7211,12.9949,1.1226,-96.0701,1.2483,95.9212,0.2857,0.6365,nan
90.660000,0.0071,INERTIAL,4.7211,12.9949,1.1217,-96.0756,1.2483,95.9487,0.2807,0.6362,nan
90.668000,0.0071,INERTIAL,4.7211,12.9949,1.1199,-96.0867,1.2483,95.9487,0.2807,0.6362,nan
90.672000,0.0071,INERTIAL,4.7211,12.9949,1.1190,-96.0922,1.2483,95.9487,0.2807,0.6362,nan
90.676000,0.0071,INERTIAL,4.7211,12.9949,1.1181,-96.0977,1.2482,95.9487,0.2807,0.6362,nan
90.680000,0.0071,INERTIAL,4.7211,12.9949,1.1171,-96.1033,1.2482,95.9763,0.2758,0.6360,nan
90.688000,0.0071,INERTIAL,4.7211,12.9949,1.1153,-96.1143,1.2483,95.9763,0.2758,0.6360,nan
90.692000,0.0071,INERTIAL,4.7211,12.9949,1.1144,-96.1199,1.2483,95.9763,0.2758,0.6360,nan
